price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,neighborhood_avg_sqft,sqft_lot15,sale_year,sale_month,log_price,is_renovated,house_age,house_age_bin,price_per_sqft
315000.0,3,1.75,1170,4000,1.0,0,0,3,6,720,450,1943,2013,98106,47.5306,-122.354,1130,4000,2014,10,12.660331092405906,1,71,50–100 yrs,269.2307692307692
425000.0,4,2.25,3680,26266,2.0,0,0,4,9,3680,0,1981,0,98042,47.3219,-122.085,2340,19939,2014,10,12.959846800844963,0,33,20–50 yrs,115.48913043478261
630000.0,3,2.5,2900,46609,2.0,0,0,3,9,2900,0,1987,0,98077,47.7731,-122.086,2570,42188,2015,2,13.353476685668044,0,28,20–50 yrs,217.24137931034483
365000.0,3,1.75,1290,7205,1.5,0,0,3,7,1290,0,1971,0,98034,47.7329,-122.237,1340,7214,2014,11,12.807655372286902,0,43,20–50 yrs,282.94573643410854
774000.0,4,2.75,2010,7000,2.0,0,0,5,8,2010,0,1901,0,98199,47.6607,-122.396,1420,4400,2014,11,13.559328444560693,0,113,>100 yrs,385.07462686567163
368888.0,3,1.5,1490,12186,1.0,0,0,4,7,1490,0,1950,0,98155,47.7739,-122.322,1180,14285,2015,4,12.818251064761226,0,65,50–100 yrs,247.5758389261745
339500.0,4,2.5,1930,7862,2.0,0,0,3,7,1930,0,1994,0,98038,47.3644,-122.04,1640,9145,2014,10,12.73523217148465,0,20,<20 yrs,175.90673575129534
344950.0,4,1.75,2240,7500,1.0,0,0,4,7,1120,1120,1956,0,98133,47.7466,-122.34,1440,7500,2014,9,12.751157656940919,0,58,50–100 yrs,153.99553571428572
450000.0,3,2.0,2320,17688,1.0,0,0,3,8,2320,0,1952,1994,98166,47.4519,-122.363,1610,14482,2014,11,13.017005083966255,1,62,50–100 yrs,193.9655172413793
814950.0,4,2.75,2990,6626,2.0,0,0,3,9,2990,0,2014,0,98052,47.7107,-122.11,2910,5533,2014,11,13.610883267716172,0,0,,272.55852842809367
299900.0,4,2.5,2200,5730,2.0,0,0,3,8,2200,0,2003,0,98042,47.3482,-122.153,2200,5772,2014,9,12.611207699176356,0,11,<20 yrs,136.3181818181818
315000.0,3,2.0,1500,7828,1.0,0,0,4,7,1500,0,1967,0,98058,47.4484,-122.158,1500,7700,2015,2,12.660331092405906,0,48,20–50 yrs,210.0
880000.0,3,1.75,3860,9000,1.0,0,2,3,9,1930,1930,1970,0,98155,47.7431,-122.29,2960,9000,2014,12,13.68767832281738,0,44,20–50 yrs,227.97927461139898
195000.0,3,1.5,1430,5200,1.0,0,0,4,7,1030,400,1977,0,98042,47.3644,-122.094,1190,5200,2014,12,12.180759965737863,0,37,20–50 yrs,136.36363636363637
910000.0,5,2.75,3750,8279,2.0,0,0,3,9,3750,0,2001,0,98074,47.6039,-122.06,3450,8279,2014,12,13.721200977393528,0,13,<20 yrs,242.66666666666666
540000.0,5,2.5,3100,10189,2.0,0,0,3,8,3100,0,2002,0,98019,47.738,-121.965,2840,10189,2014,8,13.199326270390594,0,12,<20 yrs,174.19354838709677
306000.0,3,2.5,1870,5874,2.0,0,0,3,7,1870,0,2005,0,98042,47.3992,-122.163,2090,4060,2014,5,12.631343648903034,0,9,<20 yrs,163.63636363636363
272000.0,4,2.25,2040,7600,1.0,0,0,4,8,1580,460,1978,0,98023,47.3169,-122.365,2130,7200,2014,10,12.513561021741964,0,36,20–50 yrs,133.33333333333334
1295000.0,5,3.5,3700,8504,2.0,0,0,3,8,2750,950,1950,2014,98105,47.669,-122.275,2370,6246,2014,12,14.07402202531625,1,64,50–100 yrs,350.0
450000.0,3,1.75,3150,9258,1.0,0,1,3,8,2370,780,1970,0,98027,47.5571,-122.08,2740,10274,2014,10,13.017005083966255,0,44,20–50 yrs,142.85714285714286
450000.0,3,2.5,1990,12793,2.0,0,0,3,8,1990,0,1993,0,98028,47.7347,-122.226,2290,9035,2014,7,13.017005083966255,0,21,20–50 yrs,226.13065326633165
310000.0,4,1.0,1740,11075,1.5,0,0,3,7,1740,0,1965,0,98133,47.7458,-122.334,1580,7684,2014,6,12.644330802262578,0,49,20–50 yrs,178.16091954022988
530000.0,2,2.25,2080,11285,1.0,0,0,4,8,1180,900,1954,0,98042,47.3628,-122.147,2590,13048,2015,5,13.180634172318978,0,61,50–100 yrs,254.80769230769232
435000.0,4,2.5,2060,10125,2.0,0,0,4,7,1560,500,1979,0,98028,47.764,-122.262,1760,9876,2015,1,12.983103608918753,0,36,20–50 yrs,211.16504854368932
485000.0,3,2.0,1590,11222,1.0,0,0,4,7,1590,0,1948,0,98177,47.7762,-122.367,2160,16300,2015,5,13.091906231773164,0,67,50–100 yrs,305.0314465408805
690000.0,3,1.5,1760,4000,2.0,0,0,3,8,1760,0,1922,0,98102,47.6401,-122.32,1760,4000,2014,7,13.444448325847754,0,92,50–100 yrs,392.04545454545456
305000.0,4,2.5,1620,4000,2.0,0,0,3,7,1620,0,2008,0,98038,47.3661,-122.02,1580,3780,2015,4,12.628070334272698,0,7,<20 yrs,188.2716049382716
300000.0,3,1.75,1210,7000,1.0,0,0,3,7,1210,0,1975,0,98058,47.4572,-122.169,1670,7000,2014,11,12.611541086966115,0,39,20–50 yrs,247.93388429752065
289950.0,4,3.0,2040,5050,1.0,0,0,3,8,1490,550,1993,0,98092,47.3266,-122.175,2020,6118,2015,1,12.577467222169135,0,22,20–50 yrs,142.13235294117646
575000.0,3,2.5,2270,9600,2.0,0,0,3,9,2270,0,1990,0,98011,47.7388,-122.206,2580,9617,2014,11,13.26212705890841,0,24,20–50 yrs,253.30396475770925
1820000.0,4,4.5,6640,53330,2.0,0,0,3,12,6640,0,1993,0,98077,47.7283,-122.046,4620,68625,2014,6,14.414347608503377,0,21,20–50 yrs,274.09638554216866
219000.0,3,1.5,1060,9600,1.0,0,0,4,7,1060,0,1962,0,98023,47.3229,-122.348,1440,9600,2014,7,12.296831574998258,0,52,50–100 yrs,206.60377358490567
265000.0,4,3.0,1940,8170,1.0,0,0,4,7,1940,0,1948,0,98155,47.7381,-122.302,1310,8169,2014,7,12.487488878546145,0,66,50–100 yrs,136.5979381443299
1105000.0,5,3.25,3070,5000,2.0,0,0,3,9,2050,1020,2006,0,98103,47.6742,-122.356,2070,5000,2014,7,13.915356797910956,0,8,<20 yrs,359.93485342019545
200000.0,3,1.0,930,7590,1.0,0,0,3,6,820,110,1943,0,98166,47.4802,-122.335,1220,7590,2015,3,12.206077645517674,0,72,50–100 yrs,215.05376344086022
545000.0,4,2.75,2180,8480,1.0,0,3,4,7,1210,970,1959,0,98146,47.4961,-122.366,2240,8497,2015,4,13.208542908506082,0,56,50–100 yrs,250.0
378000.0,3,2.5,2130,8404,2.0,0,0,3,8,2130,0,1991,0,98058,47.4623,-122.13,2130,8404,2015,3,12.84265212010087,0,24,20–50 yrs,177.46478873239437
388000.0,2,1.75,800,4800,1.0,0,0,4,6,800,0,1922,0,98136,47.5559,-122.396,1090,5000,2015,3,12.868763195921677,0,93,50–100 yrs,485.0
425000.0,4,2.25,2200,8384,1.0,0,0,3,7,1250,950,1959,0,98155,47.753,-122.317,1750,8384,2014,11,12.959846800844963,0,55,50–100 yrs,193.1818181818182
536000.0,2,1.5,1130,746,2.0,0,0,3,8,1030,100,2009,0,98107,47.6684,-122.363,1520,1519,2014,7,13.19189130572284,0,5,<20 yrs,474.3362831858407
1175000.0,3,2.5,1970,23180,1.0,1,4,3,8,1100,870,1937,1998,98136,47.5495,-122.398,3030,34689,2014,5,13.976779556623864,1,77,50–100 yrs,596.4467005076142
629950.0,3,2.5,1680,1620,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618,2015,3,13.35339731756509,0,1,<20 yrs,374.9702380952381
465000.0,4,1.75,1470,5350,1.0,0,0,3,7,980,490,1955,0,98125,47.7048,-122.315,1970,6138,2014,6,13.049794835104816,0,59,50–100 yrs,316.3265306122449
545000.0,4,2.25,2390,40510,1.0,0,0,4,8,2390,0,1969,0,98072,47.7566,-122.113,3200,36989,2014,8,13.208542908506082,0,45,20–50 yrs,228.03347280334728
592000.0,4,2.5,2300,11165,2.0,0,0,4,8,2300,0,1979,0,98008,47.5794,-122.118,2170,11165,2015,1,13.291263603053904,0,36,20–50 yrs,257.39130434782606
446000.0,4,2.0,2280,43692,1.0,0,0,3,7,1140,1140,1957,1984,98038,47.4067,-122.03,2580,37938,2014,8,13.008076473152153,1,57,50–100 yrs,195.6140350877193
375000.0,3,2.5,1330,816,3.0,0,0,3,8,1330,0,2004,0,98117,47.6836,-122.387,1330,1113,2014,7,12.834683971615659,0,10,<20 yrs,281.9548872180451
632500.0,5,2.5,2640,7096,2.0,0,0,3,7,2640,0,2003,0,98053,47.6827,-122.038,2640,4850,2014,6,13.35743708061023,0,11,<20 yrs,239.58333333333334
459950.0,4,1.75,2430,9747,1.0,0,0,3,8,1780,650,1974,0,98155,47.7687,-122.276,2340,10296,2014,8,13.038875241052304,0,40,20–50 yrs,189.2798353909465
485000.0,4,2.5,2470,35073,2.0,0,0,3,9,2470,0,1989,0,98092,47.3064,-122.108,2990,35259,2014,6,13.091906231773164,0,25,20–50 yrs,196.3562753036437
255000.0,3,1.0,1440,11330,1.0,0,0,3,7,1440,0,1965,0,98168,47.4742,-122.265,1580,10100,2015,1,12.449022745701502,0,50,20–50 yrs,177.08333333333334
251750.0,3,2.0,1320,7200,1.0,0,0,5,7,1320,0,1975,0,98031,47.3947,-122.174,1540,7200,2014,6,12.436195782767557,0,39,20–50 yrs,190.71969696969697
725000.0,3,2.5,2810,6300,2.0,0,0,3,8,2810,0,2001,0,98074,47.6077,-122.02,2860,6630,2015,5,13.493928313146206,0,14,<20 yrs,258.0071174377224
460000.0,3,3.25,1370,1194,3.0,0,0,3,8,1370,0,2005,0,98107,47.6704,-122.391,1320,1217,2014,10,13.038983942375959,0,9,<20 yrs,335.7664233576642
625000.0,3,2.5,2000,6341,1.0,0,0,5,8,1040,960,1981,0,98116,47.5639,-122.401,2030,6341,2014,8,13.345508528717259,0,33,20–50 yrs,312.5
530000.0,3,1.75,1980,6760,1.0,0,0,4,8,1980,0,1973,0,98008,47.6398,-122.113,2120,7280,2014,5,13.180634172318978,0,41,20–50 yrs,267.67676767676767
394950.0,3,2.5,2050,8172,2.0,0,0,3,8,2050,0,2002,0,98168,47.4808,-122.28,2140,5664,2015,4,12.886516985555431,0,13,<20 yrs,192.65853658536585
324950.0,4,1.75,2320,9240,1.0,0,0,3,7,1160,1160,1959,2014,98178,47.4909,-122.257,2130,7320,2014,8,12.691429680714283,1,55,50–100 yrs,140.06465517241378
330000.0,3,2.25,1960,1985,2.0,0,0,3,7,1750,210,2003,0,98118,47.5417,-122.289,1760,1985,2015,5,12.706850963741102,0,12,<20 yrs,168.3673469387755
220000.0,4,1.75,1910,8171,1.0,0,0,3,7,1910,0,1986,0,98030,47.35,-122.168,1910,7542,2015,2,12.301387370778713,0,29,20–50 yrs,115.18324607329843
685000.0,3,3.25,2030,11070,2.0,0,0,4,8,2030,0,1980,0,98052,47.6478,-122.117,2450,11070,2014,7,13.437175577097312,0,34,20–50 yrs,337.4384236453202
500000.0,3,2.25,2210,7680,1.0,0,2,3,8,1730,480,1972,0,98177,47.7729,-122.389,2390,7680,2015,2,13.122365377402328,0,43,20–50 yrs,226.2443438914027
368000.0,4,2.75,2610,9426,1.0,0,0,3,7,1360,1250,1965,0,98188,47.4435,-122.279,1600,9426,2014,9,12.81584093453868,0,49,20–50 yrs,140.99616858237547
825000.0,3,2.25,2520,7975,2.0,0,0,4,9,1550,970,1990,0,98033,47.6704,-122.183,2520,9900,2014,11,13.623139877437296,0,24,20–50 yrs,327.3809523809524
660000.0,6,1.75,1840,2774,1.0,0,0,3,7,1060,780,1900,0,98122,47.6041,-122.31,1680,4292,2014,6,13.399996629152975,0,114,>100 yrs,358.69565217391306
253000.0,3,1.75,1570,7416,1.0,0,0,4,7,1570,0,1971,0,98031,47.4117,-122.174,1900,7416,2014,9,12.441148720271016,0,43,20–50 yrs,161.1464968152866
392500.0,4,2.75,2400,19923,1.0,0,0,5,7,1320,1080,1953,0,98042,47.3616,-122.144,2470,10736,2015,3,12.880294363972055,0,62,50–100 yrs,163.54166666666666
605000.0,3,1.75,1930,5400,2.0,0,2,3,9,1930,0,1978,0,98177,47.77,-122.391,2100,6840,2015,2,13.312985389904174,0,37,20–50 yrs,313.4715025906736
215000.0,3,1.0,1160,10384,1.0,0,0,4,6,1160,0,1969,0,98038,47.3634,-122.027,1200,9880,2014,5,12.278397958261774,0,45,20–50 yrs,185.3448275862069
650000.0,4,2.5,2820,15000,2.0,0,0,4,9,2820,0,1985,0,98052,47.7255,-122.101,2440,15000,2014,9,13.384729180332174,0,29,20–50 yrs,230.4964539007092
877500.0,4,2.0,3060,8000,2.0,0,0,4,8,2040,1020,1922,0,98144,47.5795,-122.29,2730,5800,2015,2,13.684833373922649,0,93,50–100 yrs,286.7647058823529
232500.0,3,1.0,1320,8450,1.0,0,0,3,6,880,440,1961,0,98023,47.3278,-122.337,1320,8450,2014,6,12.356649805075568,0,53,50–100 yrs,176.13636363636363
234000.0,2,2.0,1200,3624,2.0,0,0,3,6,1200,0,2003,0,98038,47.349,-122.025,1360,2693,2014,12,12.36308066783498,0,11,<20 yrs,195.0
380000.0,3,1.75,1560,104108,1.0,0,0,3,7,1250,310,1970,0,98042,47.4016,-122.131,2000,110957,2015,4,12.847929163278053,0,45,20–50 yrs,243.5897435897436
420000.0,5,2.25,3070,64033,1.0,0,0,3,9,2730,340,1983,0,98001,47.3238,-122.292,1560,28260,2014,9,12.948012371209098,0,31,20–50 yrs,136.80781758957656
399950.0,3,1.0,1040,9600,1.0,0,0,3,7,1040,0,1978,0,98053,47.6738,-122.063,1370,10889,2014,12,12.899097318586382,0,36,20–50 yrs,384.5673076923077
256750.0,3,2.5,1990,8991,1.0,0,0,3,7,1570,420,1969,0,98042,47.3939,-122.164,1920,8991,2014,5,12.455862022622558,0,45,20–50 yrs,129.02010050251258
535000.0,3,2.5,1690,9626,2.0,0,0,3,8,1690,0,1984,0,98027,47.5647,-122.092,1860,8958,2014,6,13.190023895035274,0,30,20–50 yrs,316.56804733727813
515000.0,3,2.0,1810,2738,2.0,0,0,4,9,1810,0,1979,0,98008,47.6112,-122.115,1760,2754,2014,11,13.151924121391561,0,35,20–50 yrs,284.5303867403315
770000.0,4,1.75,2520,8442,1.0,0,0,4,7,1640,880,1953,0,98004,47.6317,-122.205,2110,8442,2015,2,13.554147092530322,0,62,50–100 yrs,305.55555555555554
256000.0,3,2.5,1570,5113,1.0,0,0,3,7,1090,480,1996,0,98001,47.3327,-122.29,1570,5150,2015,1,12.45293662970407,0,19,<20 yrs,163.05732484076432
489900.0,3,1.0,1680,8910,1.0,0,0,4,7,1680,0,1940,0,98117,47.7011,-122.375,1620,7182,2014,8,13.101958608857487,0,74,50–100 yrs,291.60714285714283
165000.0,3,1.5,1250,7200,1.0,0,0,4,7,1250,0,1978,0,98032,47.3678,-122.282,1250,7560,2014,8,12.013706813470414,0,36,20–50 yrs,132.0
220000.0,3,1.5,1280,7742,1.0,0,0,4,7,1280,0,1962,0,98031,47.3947,-122.197,1450,8316,2015,3,12.301387370778713,0,53,50–100 yrs,171.875
575000.0,4,2.5,4620,20793,2.0,0,0,4,11,4620,0,1991,0,98023,47.2929,-122.342,3640,20793,2014,6,13.26212705890841,0,23,20–50 yrs,124.45887445887446
375000.0,3,2.5,1580,5725,2.0,0,0,3,7,1580,0,2004,0,98072,47.7611,-122.161,1510,5725,2014,10,12.834683971615659,0,10,<20 yrs,237.34177215189874
422250.0,3,1.75,1650,7145,2.0,0,0,5,8,1300,350,1977,0,98155,47.7733,-122.324,1760,7206,2015,1,12.953355202932489,0,38,20–50 yrs,255.9090909090909
420000.0,3,1.75,1660,9600,1.0,0,0,3,8,1380,280,1981,0,98011,47.7601,-122.167,2030,9500,2014,6,12.948012371209098,0,33,20–50 yrs,253.0120481927711
608000.0,4,2.5,2410,7140,2.0,0,0,3,8,2410,0,1993,0,98074,47.6329,-122.021,2350,7140,2014,9,13.317931805683793,0,21,20–50 yrs,252.28215767634856
620000.0,3,2.25,1720,4000,1.5,0,0,4,7,1450,270,1921,0,98105,47.6683,-122.286,1410,4000,2014,5,13.3374763699232,0,93,50–100 yrs,360.4651162790698
850000.0,3,2.5,3120,12406,2.0,0,2,3,9,1940,1180,1983,0,98006,47.5507,-122.141,3240,13141,2015,2,13.652992804936396,0,32,20–50 yrs,272.43589743589746
463000.0,4,2.5,2680,9928,1.0,0,0,4,8,1340,1340,1974,0,98027,47.5219,-122.052,2180,10478,2015,1,13.045484492893253,0,41,20–50 yrs,172.76119402985074
750000.0,5,1.75,2640,13290,1.0,1,4,4,8,1400,1240,1954,0,98178,47.5022,-122.223,2400,11942,2015,1,13.527829818844937,0,61,50–100 yrs,284.09090909090907
1070000.0,3,3.25,3730,13264,2.0,0,0,3,9,3730,0,1989,0,98077,47.7246,-122.059,3730,14933,2015,3,13.883170141017091,0,26,20–50 yrs,286.8632707774799
290000.0,3,2.0,1700,6498,1.0,0,0,3,7,1700,0,1986,0,98038,47.3781,-122.044,1700,6654,2014,9,12.577639650232573,0,28,20–50 yrs,170.58823529411765
525000.0,4,1.75,2280,5959,1.0,0,0,3,7,1250,1030,1947,0,98116,47.5655,-122.395,1640,5911,2014,7,13.171155446333852,0,67,50–100 yrs,230.26315789473685
319000.0,3,2.25,1220,2980,2.0,0,0,3,7,1220,0,1986,0,98034,47.7151,-122.203,1220,2140,2015,2,12.672949516558306,0,29,20–50 yrs,261.4754098360656
592500.0,6,4.5,3500,8504,2.0,0,0,3,7,3500,0,1980,0,98155,47.7349,-122.295,1550,8460,2015,2,13.292107839753712,0,35,20–50 yrs,169.28571428571428
350000.0,3,2.5,2010,14298,2.0,0,0,3,7,2010,0,1977,0,98070,47.5069,-122.472,2010,14298,2014,5,12.765691290604371,0,37,20–50 yrs,174.12935323383084
454900.0,3,1.75,2130,9775,1.0,0,0,4,8,1430,700,1973,0,98027,47.5326,-122.049,2130,11250,2015,2,13.027835091841016,0,42,20–50 yrs,213.56807511737088
272000.0,4,2.25,1800,9018,2.0,0,0,3,7,1800,0,1992,0,98022,47.2126,-121.984,1670,9380,2015,4,12.513561021741964,0,23,20–50 yrs,151.11111111111111
357500.0,3,1.0,1070,10125,1.0,0,0,3,7,1070,0,1961,0,98033,47.7012,-122.167,1540,10200,2014,7,12.786893438315085,0,53,50–100 yrs,334.1121495327103
285000.0,3,1.75,1020,5000,1.0,0,0,5,6,1020,0,1954,0,98118,47.5332,-122.29,1360,5000,2014,8,12.560247968016562,0,60,50–100 yrs,279.4117647058824
280000.0,4,2.0,1600,6861,1.0,0,0,3,7,1600,0,1994,0,98003,47.2701,-122.313,1870,7455,2015,3,12.54254845357358,0,21,20–50 yrs,175.0
477000.0,4,1.5,1380,7800,1.0,0,0,3,7,1080,300,1928,0,98125,47.7093,-122.306,1770,7503,2014,9,13.07527386630434,0,86,50–100 yrs,345.6521739130435
750000.0,3,2.25,3270,168000,2.0,0,0,4,10,3270,0,1982,0,98056,47.5197,-122.191,3220,7963,2014,7,13.527829818844937,0,32,20–50 yrs,229.3577981651376
595000.0,4,2.5,2100,3125,2.0,0,2,3,7,1400,700,1907,1993,98107,47.6634,-122.358,2060,5040,2014,11,13.296318365198623,1,107,>100 yrs,283.3333333333333
525000.0,3,2.25,2110,2850,3.0,0,0,3,8,2110,0,2001,0,98103,47.6915,-122.339,1340,5001,2014,7,13.171155446333852,0,13,<20 yrs,248.81516587677726
319000.0,3,1.75,1640,53400,1.0,0,0,4,7,1640,0,1966,0,98070,47.3944,-122.506,1850,380279,2014,7,12.672949516558306,0,48,20–50 yrs,194.5121951219512
225000.0,3,2.0,1320,5665,1.0,0,0,3,7,1320,0,1986,0,98023,47.3096,-122.357,1336,7080,2014,8,12.323860125621126,0,28,20–50 yrs,170.45454545454547
485000.0,4,2.5,2420,10603,1.0,0,0,5,7,1210,1210,1958,0,98028,47.7397,-122.259,1750,10800,2014,7,13.091906231773164,0,56,50–100 yrs,200.41322314049586
341000.0,3,1.0,1390,4814,1.5,0,0,3,6,1390,0,1908,0,98115,47.6881,-122.32,1730,3990,2014,7,12.739640688812674,0,106,>100 yrs,245.32374100719426
674000.0,3,3.25,2320,6744,2.0,0,0,3,9,1930,390,2014,0,98125,47.7132,-122.293,1700,6744,2015,1,13.420986873572868,0,1,<20 yrs,290.51724137931035
442250.0,3,2.5,2170,8169,2.0,0,0,3,8,2170,0,2003,0,98059,47.4833,-122.139,2240,6733,2015,1,12.999632873183975,0,12,<20 yrs,203.80184331797236
591000.0,4,2.25,2710,38180,2.0,0,0,4,8,2710,0,1977,0,98077,47.77,-122.097,2590,38180,2014,5,13.28957298843418,0,37,20–50 yrs,218.0811808118081
276000.0,3,2.0,1450,8928,1.0,0,0,3,7,1450,0,1998,0,98042,47.3637,-122.075,2050,8523,2014,11,12.52815976788113,0,16,<20 yrs,190.3448275862069
394000.0,3,2.5,1370,4400,1.0,0,0,3,8,1370,0,1988,0,98034,47.7139,-122.203,1630,4400,2014,8,12.884108726347916,0,26,20–50 yrs,287.59124087591243
355000.0,3,2.5,1810,3192,1.0,0,0,3,7,1070,740,2001,0,98019,47.7364,-121.969,1740,3720,2014,11,12.779875885354993,0,13,<20 yrs,196.13259668508286
260000.0,3,2.5,1420,14850,1.0,0,0,4,7,1020,400,1963,0,98032,47.3661,-122.29,2060,8800,2014,5,12.468440756144114,0,51,50–100 yrs,183.09859154929578
300000.0,3,2.75,2090,9620,1.0,0,0,3,8,1340,750,1987,0,98023,47.2741,-122.337,2150,9660,2014,7,12.611541086966115,0,27,20–50 yrs,143.54066985645932
310000.0,3,2.75,2090,9620,1.0,0,0,3,8,1340,750,1987,0,98023,47.2741,-122.337,2150,9660,2015,3,12.644330802262578,0,28,20–50 yrs,148.32535885167465
209000.0,3,1.0,1330,6900,1.0,0,0,3,7,1330,0,1976,0,98023,47.3033,-122.381,1530,7000,2014,12,12.250094315624496,0,38,20–50 yrs,157.14285714285714
344950.0,3,2.0,1330,7419,1.0,0,0,3,7,1330,0,1985,0,98034,47.7322,-122.236,1330,7297,2014,12,12.751157656940919,0,29,20–50 yrs,259.3609022556391
230000.0,5,2.0,1910,7200,1.0,0,0,4,6,1110,800,1951,0,98178,47.4975,-122.261,1150,5948,2014,6,12.345838935721968,0,63,50–100 yrs,120.41884816753927
336950.0,3,1.75,2310,7680,1.0,0,0,4,8,1410,900,1978,0,98032,47.3743,-122.285,2080,7680,2015,4,12.727692798169336,0,37,20–50 yrs,145.86580086580088
700000.0,3,2.75,2500,7378,1.0,0,0,5,7,1390,1110,1948,0,98177,47.7032,-122.37,2040,7140,2014,6,13.45883704259595,0,66,50–100 yrs,280.0
230000.0,3,2.0,1310,7332,1.0,0,0,3,7,1310,0,1987,0,98038,47.3597,-122.051,1530,7362,2014,9,12.345838935721968,0,27,20–50 yrs,175.57251908396947
443500.0,4,2.5,2040,21781,2.0,0,0,3,8,2040,0,1994,0,98014,47.6458,-121.904,2410,21781,2014,6,13.002455335520661,0,20,<20 yrs,217.40196078431373
471000.0,4,2.5,2040,21781,2.0,0,0,3,8,2040,0,1994,0,98014,47.6458,-121.904,2410,21781,2015,4,13.062615496138552,0,21,20–50 yrs,230.88235294117646
595000.0,3,2.25,2400,16301,1.0,0,0,3,8,1400,1000,1962,0,98115,47.6901,-122.282,1720,9828,2014,12,13.296318365198623,0,52,50–100 yrs,247.91666666666666
470000.0,3,1.0,1400,4914,1.5,0,0,3,7,1400,0,1929,0,98117,47.681,-122.364,1400,3744,2014,11,13.060490101343552,0,85,50–100 yrs,335.7142857142857
600000.0,4,1.75,1700,7800,1.0,0,0,4,8,1700,0,1975,0,98052,47.651,-122.119,2430,8342,2014,12,13.304686600863562,0,39,20–50 yrs,352.94117647058823
1381000.0,4,3.75,3160,9525,2.5,0,0,3,10,3160,0,1997,0,98040,47.5623,-122.221,2400,9525,2014,5,14.138319156504128,0,17,<20 yrs,437.0253164556962
427800.0,3,1.75,1340,13241,1.0,0,2,3,7,1340,0,1985,0,98034,47.7268,-122.213,2090,9704,2014,11,12.966413413168617,0,29,20–50 yrs,319.25373134328356
445000.0,4,2.0,1470,8395,1.0,0,0,4,7,1470,0,1965,0,98008,47.631,-122.117,1760,7976,2014,6,13.005831808336863,0,49,20–50 yrs,302.72108843537416
382000.0,3,1.75,1790,7679,1.0,0,0,4,7,1790,0,1953,0,98133,47.7442,-122.338,1560,7680,2014,7,12.853178505386333,0,61,50–100 yrs,213.40782122905028
577000.0,3,1.5,1560,20251,1.0,0,0,5,7,1200,360,1989,0,98074,47.619,-122.054,1560,19119,2014,11,13.265599278590988,0,25,20–50 yrs,369.87179487179486
427000.0,3,2.5,2620,108464,2.0,0,0,4,8,2620,0,1990,0,98038,47.4583,-122.036,3190,105850,2015,5,12.964541634128395,0,25,20–50 yrs,162.9770992366412
255000.0,3,1.0,1580,8206,1.0,0,0,3,7,1100,480,1962,0,98198,47.3676,-122.312,1600,8196,2014,12,12.449022745701502,0,52,50–100 yrs,161.39240506329114
240000.0,3,1.0,1090,10000,1.0,0,0,3,6,1090,0,1961,0,98014,47.6503,-121.911,1040,7500,2014,7,12.388398368982115,0,53,50–100 yrs,220.1834862385321
1234580.0,5,3.25,3240,6551,1.5,0,4,4,9,2500,740,1939,0,98115,47.6792,-122.273,2740,9300,2014,6,14.026242199223642,0,75,50–100 yrs,381.0432098765432
435000.0,4,1.75,2520,7200,1.0,0,2,5,7,1260,1260,1955,0,98056,47.4835,-122.192,2360,7300,2015,2,12.983103608918753,0,60,50–100 yrs,172.61904761904762
1450000.0,3,1.75,2230,13529,1.0,0,0,3,9,2230,0,1949,0,98004,47.6204,-122.217,2230,11900,2015,3,14.187074804051692,0,66,50–100 yrs,650.2242152466367
425000.0,4,3.0,2430,5502,2.0,0,0,3,8,2430,0,2002,0,98038,47.356,-122.014,2000,5702,2015,5,12.959846800844963,0,13,<20 yrs,174.89711934156378
393000.0,2,1.0,1020,4200,1.0,0,0,5,6,1020,0,1923,0,98136,47.5319,-122.391,1660,4200,2014,12,12.881567435377423,0,91,50–100 yrs,385.29411764705884
264950.0,4,1.0,1810,7500,1.0,0,0,2,7,1410,400,1959,0,98168,47.4935,-122.333,1250,6255,2014,6,12.487300182210822,0,55,50–100 yrs,146.38121546961327
746500.0,4,2.5,3460,9699,2.0,0,0,3,10,3460,0,1987,0,98074,47.637,-122.04,3140,10631,2015,4,13.523152235545213,0,28,20–50 yrs,215.7514450867052
450000.0,3,1.0,2020,8100,1.0,0,0,3,7,1170,850,1956,0,98125,47.7136,-122.288,1480,7620,2014,11,13.017005083966255,0,58,50–100 yrs,222.77227722772278
229950.0,3,2.0,1410,7466,1.0,0,0,3,7,1410,0,1983,0,98058,47.427,-122.147,1410,7610,2014,6,12.345621521730086,0,31,20–50 yrs,163.08510638297872
425000.0,2,1.0,750,4000,1.0,0,0,2,6,750,0,1933,0,98108,47.54,-122.32,1160,4000,2015,1,12.959846800844963,0,82,50–100 yrs,566.6666666666666
2555000.0,4,2.5,5300,26211,2.0,1,2,2,10,4570,730,1923,0,98105,47.661,-122.269,3890,19281,2014,5,14.753563173009297,0,91,50–100 yrs,482.07547169811323
1400000.0,4,3.5,4380,66613,1.5,0,0,3,11,4380,0,1993,0,98077,47.7279,-122.048,4010,70109,2015,4,14.151983508870947,0,22,20–50 yrs,319.634703196347
753000.0,3,2.25,2290,9047,2.0,0,0,4,8,2290,0,1984,0,98006,47.5545,-122.163,2120,9275,2014,10,13.531821834802397,0,30,20–50 yrs,328.82096069868993
